location,id,date,station_number,level__m
Bulo Burti,47706,28/09/1986,sh002,3.981
Bulo Burti,47700,27/09/1986,sh002,3.996
Bulo Burti,47694,26/09/1986,sh002,3.993
Bulo Burti,47690,25/09/1986,sh002,3.961
Bulo Burti,47685,24/09/1986,sh002,3.9
Bulo Burti,47680,23/09/1986,sh002,3.819
Bulo Burti,47678,22/09/1986,sh002,3.684
Bulo Burti,47670,21/09/1986,sh002,3.261
Bulo Burti,47667,20/09/1986,sh002,3.222
Bulo Burti,47659,19/09/1986,sh002,3.171
Bulo Burti,47657,18/09/1986,sh002,3.046
Bulo Burti,47653,17/09/1986,sh002,3.099
Bulo Burti,47647,16/09/1986,sh002,3.295
Bulo Burti,47641,15/09/1986,sh002,3.612
Bulo Burti,47635,14/09/1986,sh002,3.703
Bulo Burti,47632,13/09/1986,sh002,3.766
Bulo Burti,47626,12/9/1986,sh002,3.78
Bulo Burti,47622,11/9/1986,sh002,3.713
Bulo Burti,47616,10/9/1986,sh002,3.628
Bulo Burti,47613,9/9/1986,sh002,3.713
Bulo Burti,47608,8/9/1986,sh002,3.513
Bulo Burti,47603,7/9/1986,sh002,3.293
Bulo Burti,47597,6/9/1986,sh002,3.311
Bulo Burti,47592,5/9/1986,sh002,3.521
Bulo Burti,47587,4/9/1986,sh002,3.589
Bulo Burti,47582,3/9/1986,sh002,3.762
Bulo Burti,47577,2/9/1986,sh002,3.824
Bulo Burti,47569,1/9/1986,sh002,3.84
Bulo Burti,47565,31/08/1986,sh002,3.876
Bulo Burti,47561,30/08/1986,sh002,3.977
Bulo Burti,47556,29/08/1986,sh002,4.024
Bulo Burti,47550,28/08/1986,sh002,4.049
Bulo Burti,47546,27/08/1986,sh002,4.057
Bulo Burti,47541,26/08/1986,sh002,4.06
Bulo Burti,47535,25/08/1986,sh002,4.06
Bulo Burti,47533,24/08/1986,sh002,4.048
Bulo Burti,47525,23/08/1986,sh002,4.033
Bulo Burti,47519,22/08/1986,sh002,4.02
Bulo Burti,47516,21/08/1986,sh002,4.007
Bulo Burti,47509,20/08/1986,sh002,3.971
Bulo Burti,47504,19/08/1986,sh002,3.913
Bulo Burti,47501,18/08/1986,sh002,3.854
Bulo Burti,47496,17/08/1986,sh002,3.7
Bulo Burti,47490,16/08/1986,sh002,3.536
Bulo Burti,47487,15/08/1986,sh002,3.637
Bulo Burti,47480,14/08/1986,sh002,3.708
Bulo Burti,47477,13/08/1986,sh002,3.574
Bulo Burti,47472,12/8/1986,sh002,3.579
Bulo Burti,47468,11/8/1986,sh002,3.868
Bulo Burti,47459,10/8/1986,sh002,3.831
Bulo Burti,47455,9/8/1986,sh002,3.676
Bulo Burti,47453,8/8/1986,sh002,3.566
Bulo Burti,47448,7/8/1986,sh002,3.612
Bulo Burti,47443,6/8/1986,sh002,3.691
Bulo Burti,47438,5/8/1986,sh002,3.52
Bulo Burti,47429,4/8/1986,sh002,3.225
Bulo Burti,47426,3/8/1986,sh002,3.172
Bulo Burti,47419,2/8/1986,sh002,3.208
Bulo Burti,47414,1/8/1986,sh002,3.302
Bulo Burti,47412,31/07/1986,sh002,3.347
Bulo Burti,47407,30/07/1986,sh002,3.349
Bulo Burti,47403,29/07/1986,sh002,3.454
Bulo Burti,47394,28/07/1986,sh002,3.475
Bulo Burti,47389,27/07/1986,sh002,3.46
Bulo Burti,47388,26/07/1986,sh002,3.446
Bulo Burti,47380,25/07/1986,sh002,3.452
Bulo Burti,47375,24/07/1986,sh002,3.437
Bulo Burti,47373,23/07/1986,sh002,3.434
Bulo Burti,47368,22/07/1986,sh002,3.382
Bulo Burti,47361,21/07/1986,sh002,3.084
Bulo Burti,47358,20/07/1986,sh002,2.924
Bulo Burti,47351,19/07/1986,sh002,2.922
Bulo Burti,47346,18/07/1986,sh002,3.077
Bulo Burti,47342,17/07/1986,sh002,3.143
Bulo Burti,47335,16/07/1986,sh002,3.263
Bulo Burti,47331,15/07/1986,sh002,3.514
Bulo Burti,47328,14/07/1986,sh002,3.719
Bulo Burti,47319,13/07/1986,sh002,3.83
Bulo Burti,47318,12/7/1986,sh002,3.9
Bulo Burti,47310,11/7/1986,sh002,3.952
Bulo Burti,47307,10/7/1986,sh002,3.988
Bulo Burti,47303,9/7/1986,sh002,3.998
Bulo Burti,47296,8/7/1986,sh002,3.956
Bulo Burti,47292,7/7/1986,sh002,3.849
Bulo Burti,47287,6/7/1986,sh002,3.759
Bulo Burti,47283,5/7/1986,sh002,3.644
Bulo Burti,47276,4/7/1986,sh002,3.635
Bulo Burti,47269,3/7/1986,sh002,3.579
Bulo Burti,47267,2/7/1986,sh002,3.346
Bulo Burti,47263,1/7/1986,sh002,3.209
Bulo Burti,47257,30/06/1986,sh002,2.964
Bulo Burti,47251,29/06/1986,sh002,2.806
Bulo Burti,47245,28/06/1986,sh002,2.766
Bulo Burti,47243,27/06/1986,sh002,2.996
Bulo Burti,47235,26/06/1986,sh002,3.01
Bulo Burti,47229,25/06/1986,sh002,3.093
Bulo Burti,47228,24/06/1986,sh002,3.159
Bulo Burti,47221,23/06/1986,sh002,3.338
Bulo Burti,47217,22/06/1986,sh002,3.389
Bulo Burti,47211,21/06/1986,sh002,3.121
Bulo Burti,47208,20/06/1986,sh002,3.256
Bulo Burti,47200,19/06/1986,sh002,3.304
Bulo Burti,47197,18/06/1986,sh002,3.356
Bulo Burti,47192,17/06/1986,sh002,3.477
Bulo Burti,47184,16/06/1986,sh002,3.611
Bulo Burti,47182,15/06/1986,sh002,3.615
Bulo Burti,47175,14/06/1986,sh002,3.584
Bulo Burti,47171,13/06/1986,sh002,3.696
Bulo Burti,47167,12/6/1986,sh002,3.74
Bulo Burti,47160,11/6/1986,sh002,3.952
Bulo Burti,47158,10/6/1986,sh002,3.969
Bulo Burti,47150,9/6/1986,sh002,4.172
Bulo Burti,47145,8/6/1986,sh002,4.439
Bulo Burti,47140,7/6/1986,sh002,4.501
Bulo Burti,47135,6/6/1986,sh002,4.927
Bulo Burti,47129,5/6/1986,sh002,4.914
Bulo Burti,47127,4/6/1986,sh002,4.438
Bulo Burti,47123,3/6/1986,sh002,4.364
Bulo Burti,47114,2/6/1986,sh002,4.335
Bulo Burti,47109,1/6/1986,sh002,4.321
Bulo Burti,47108,31/05/1986,sh002,4.271
Bulo Burti,47102,30/05/1986,sh002,4.186
Bulo Burti,47098,29/05/1986,sh002,4.139
Bulo Burti,47091,28/05/1986,sh002,4.094
Bulo Burti,47087,27/05/1986,sh002,4.047
Bulo Burti,47083,26/05/1986,sh002,4.003
Bulo Burti,47075,25/05/1986,sh002,3.938
Bulo Burti,47069,24/05/1986,sh002,3.728
Bulo Burti,47064,23/05/1986,sh002,3.233
Bulo Burti,47059,22/05/1986,sh002,3.033
Bulo Burti,47055,21/05/1986,sh002,2.904
Bulo Burti,47049,20/05/1986,sh002,2.981
Bulo Burti,47045,19/05/1986,sh002,3.014
Bulo Burti,47043,18/05/1986,sh002,3.157
Bulo Burti,47038,17/05/1986,sh002,3.386
Bulo Burti,47032,16/05/1986,sh002,3.314
Bulo Burti,47027,15/05/1986,sh002,3.382
Bulo Burti,47021,14/05/1986,sh002,3.567
Bulo Burti,47018,13/05/1986,sh002,3.727
Bulo Burti,47010,12/5/1986,sh002,4.002
Bulo Burti,47005,11/5/1986,sh002,4.118
Bulo Burti,47003,10/5/1986,sh002,4.167
Bulo Burti,46994,9/5/1986,sh002,4.164
Bulo Burti,46989,8/5/1986,sh002,4.163
Bulo Burti,46987,7/5/1986,sh002,4.156
Bulo Burti,46981,6/5/1986,sh002,4.137
Bulo Burti,46977,5/5/1986,sh002,4.125
Bulo Burti,46971,4/5/1986,sh002,4.136
Bulo Burti,46968,3/5/1986,sh002,4.164
Bulo Burti,46960,2/5/1986,sh002,4.202
Bulo Burti,46956,1/5/1986,sh002,4.088
Bulo Burti,46952,30/04/1986,sh002,4.019
Bulo Burti,46947,29/04/1986,sh002,4.018
Bulo Burti,46943,28/04/1986,sh002,4.102
Bulo Burti,46934,27/04/1986,sh002,4.24
Bulo Burti,46930,26/04/1986,sh002,4.093
Bulo Burti,46925,25/04/1986,sh002,3.906
Bulo Burti,46920,24/04/1986,sh002,3.871
Bulo Burti,46917,23/04/1986,sh002,3.812
Bulo Burti,46910,22/04/1986,sh002,3.785
Bulo Burti,46904,21/04/1986,sh002,3.808
Bulo Burti,46903,20/04/1986,sh002,3.704
Bulo Burti,46898,19/04/1986,sh002,3.523
Bulo Burti,46892,18/04/1986,sh002,2.154
Bulo Burti,46885,17/04/1986,sh002,
Bulo Burti,46882,16/04/1986,sh002,
Bulo Burti,46877,15/04/1986,sh002,
Bulo Burti,46870,14/04/1986,sh002,
Bulo Burti,46868,13/04/1986,sh002,
Bulo Burti,46860,12/4/1986,sh002,
Bulo Burti,46855,11/4/1986,sh002,
Bulo Burti,46851,10/4/1986,sh002,
Bulo Burti,46844,9/4/1986,sh002,
Bulo Burti,46839,8/4/1986,sh002,
Bulo Burti,46838,7/4/1986,sh002,
Bulo Burti,46833,6/4/1986,sh002,
Bulo Burti,46824,5/4/1986,sh002,
Bulo Burti,46822,4/4/1986,sh002,
Bulo Burti,46817,3/4/1986,sh002,
Bulo Burti,46813,2/4/1986,sh002,
Bulo Burti,46808,1/4/1986,sh002,
Bulo Burti,46801,31/03/1986,sh002,
Bulo Burti,46794,30/03/1986,sh002,
Bulo Burti,46792,29/03/1986,sh002,
Bulo Burti,46788,28/03/1986,sh002,
Bulo Burti,46779,27/03/1986,sh002,
Bulo Burti,46778,26/03/1986,sh002,
Bulo Burti,46773,25/03/1986,sh002,
Bulo Burti,46767,24/03/1986,sh002,
Bulo Burti,46762,23/03/1986,sh002,
Bulo Burti,46758,22/03/1986,sh002,
Bulo Burti,46749,21/03/1986,sh002,
Bulo Burti,46746,20/03/1986,sh002,
Bulo Burti,46740,19/03/1986,sh002,
Bulo Burti,46734,18/03/1986,sh002,
Bulo Burti,46733,17/03/1986,sh002,
Bulo Burti,46726,16/03/1986,sh002,
Bulo Burti,46721,15/03/1986,sh002,
Bulo Burti,46718,14/03/1986,sh002,
Bulo Burti,46712,13/03/1986,sh002,
Bulo Burti,46704,12/3/1986,sh002,
Bulo Burti,46702,11/3/1986,sh002,
Bulo Burti,46696,10/3/1986,sh002,
Bulo Burti,46692,9/3/1986,sh002,
Bulo Burti,46685,8/3/1986,sh002,
Bulo Burti,46680,7/3/1986,sh002,
Bulo Burti,46678,6/3/1986,sh002,
Bulo Burti,46673,5/3/1986,sh002,
Bulo Burti,46664,4/3/1986,sh002,
Bulo Burti,46659,3/3/1986,sh002,
Bulo Burti,46655,2/3/1986,sh002,
Bulo Burti,46650,1/3/1986,sh002,
Bulo Burti,46646,28/02/1986,sh002,
Bulo Burti,46643,27/02/1986,sh002,
Bulo Burti,46636,26/02/1986,sh002,
Bulo Burti,46631,25/02/1986,sh002,
Bulo Burti,46626,24/02/1986,sh002,
Bulo Burti,46620,23/02/1986,sh002,
Bulo Burti,46615,22/02/1986,sh002,
Bulo Burti,46609,21/02/1986,sh002,
Bulo Burti,46606,20/02/1986,sh002,
Bulo Burti,46603,19/02/1986,sh002,
Bulo Burti,46595,18/02/1986,sh002,
Bulo Burti,46591,17/02/1986,sh002,
Bulo Burti,46587,16/02/1986,sh002,
Bulo Burti,46582,15/02/1986,sh002,
Bulo Burti,46575,14/02/1986,sh002,
Bulo Burti,46570,13/02/1986,sh002,
Bulo Burti,46567,12/2/1986,sh002,
Bulo Burti,46561,11/2/1986,sh002,
Bulo Burti,46557,10/2/1986,sh002,
Bulo Burti,46553,9/2/1986,sh002,
Bulo Burti,46548,8/2/1986,sh002,
Bulo Burti,46541,7/2/1986,sh002,
Bulo Burti,46537,6/2/1986,sh002,
Bulo Burti,46532,5/2/1986,sh002,
Bulo Burti,46528,4/2/1986,sh002,
Bulo Burti,46519,3/2/1986,sh002,
Bulo Burti,46517,2/2/1986,sh002,
Bulo Burti,46513,1/2/1986,sh002,
Bulo Burti,46504,31/01/1986,sh002,
Bulo Burti,46499,30/01/1986,sh002,
Bulo Burti,46498,29/01/1986,sh002,
Bulo Burti,46492,28/01/1986,sh002,
Bulo Burti,46486,27/01/1986,sh002,
Bulo Burti,46481,26/01/1986,sh002,
Bulo Burti,46474,25/01/1986,sh002,
Bulo Burti,46471,24/01/1986,sh002,
Bulo Burti,46468,23/01/1986,sh002,
Bulo Burti,46461,22/01/1986,sh002,
Bulo Burti,46455,21/01/1986,sh002,
Bulo Burti,46452,20/01/1986,sh002,
Bulo Burti,46445,19/01/1986,sh002,
Bulo Burti,46439,18/01/1986,sh002,
Bulo Burti,46434,17/01/1986,sh002,
Bulo Burti,46430,16/01/1986,sh002,
Bulo Burti,46427,15/01/1986,sh002,
Bulo Burti,46421,14/01/1986,sh002,
Bulo Burti,46414,13/01/1986,sh002,
Bulo Burti,46412,12/1/1986,sh002,
Bulo Burti,46404,11/1/1986,sh002,
Bulo Burti,46401,10/1/1986,sh002,
Bulo Burti,46396,9/1/1986,sh002,
Bulo Burti,46393,8/1/1986,sh002,
Bulo Burti,46386,7/1/1986,sh002,
Bulo Burti,46379,6/1/1986,sh002,
Bulo Burti,46377,5/1/1986,sh002,
Bulo Burti,46371,4/1/1986,sh002,
Bulo Burti,46366,3/1/1986,sh002,
Bulo Burti,46363,2/1/1986,sh002,
Bulo Burti,46356,1/1/1986,sh002,
Bulo Burti,46352,31/12/1985,sh002,
Bulo Burti,46348,30/12/1985,sh002,
Bulo Burti,46340,29/12/1985,sh002,
Bulo Burti,46337,28/12/1985,sh002,
Bulo Burti,46330,27/12/1985,sh002,
Bulo Burti,46326,26/12/1985,sh002,
Bulo Burti,46319,25/12/1985,sh002,
Bulo Burti,46318,24/12/1985,sh002,
Bulo Burti,46313,23/12/1985,sh002,
Bulo Burti,46306,22/12/1985,sh002,
Bulo Burti,46303,21/12/1985,sh002,
Bulo Burti,46294,20/12/1985,sh002,
Bulo Burti,46293,19/12/1985,sh002,
Bulo Burti,46286,18/12/1985,sh002,
Bulo Burti,46281,17/12/1985,sh002,
Bulo Burti,46275,16/12/1985,sh002,
Bulo Burti,46270,15/12/1985,sh002,
Bulo Burti,46267,14/12/1985,sh002,
Bulo Burti,46259,13/12/1985,sh002,
Bulo Burti,46254,12/12/1985,sh002,
Bulo Burti,46251,11/12/1985,sh002,
Bulo Burti,46248,10/12/1985,sh002,
Bulo Burti,46243,9/12/1985,sh002,
Bulo Burti,46237,8/12/1985,sh002,
Bulo Burti,46230,7/12/1985,sh002,
Bulo Burti,46228,6/12/1985,sh002,
Bulo Burti,46220,5/12/1985,sh002,
Bulo Burti,46216,4/12/1985,sh002,
Bulo Burti,46211,3/12/1985,sh002,
Bulo Burti,46208,2/12/1985,sh002,1.271
Bulo Burti,46200,1/12/1985,sh002,1.294
Bulo Burti,46195,30/11/1985,sh002,1.309
Bulo Burti,46189,29/11/1985,sh002,1.342
Bulo Burti,46186,28/11/1985,sh002,1.366
Bulo Burti,46180,27/11/1985,sh002,1.388
Bulo Burti,46178,26/11/1985,sh002,1.423
Bulo Burti,46173,25/11/1985,sh002,1.525
Bulo Burti,46167,24/11/1985,sh002,1.556
Bulo Burti,46162,23/11/1985,sh002,1.555
Bulo Burti,46155,22/11/1985,sh002,1.53
Bulo Burti,46152,21/11/1985,sh002,1.541
Bulo Burti,46148,20/11/1985,sh002,1.562
Bulo Burti,46141,19/11/1985,sh002,1.604
Bulo Burti,46137,18/11/1985,sh002,1.613
Bulo Burti,46132,17/11/1985,sh002,1.631
Bulo Burti,46124,16/11/1985,sh002,1.625
Bulo Burti,46119,15/11/1985,sh002,1.58
Bulo Burti,46117,14/11/1985,sh002,1.558
Bulo Burti,46110,13/11/1985,sh002,1.539
Bulo Burti,46105,12/11/1985,sh002,1.543
Bulo Burti,46100,11/11/1985,sh002,1.589
Bulo Burti,46095,10/11/1985,sh002,1.68
Bulo Burti,46093,9/11/1985,sh002,1.719
Bulo Burti,46086,8/11/1985,sh002,1.741
Bulo Burti,46081,7/11/1985,sh002,1.829
Bulo Burti,46077,6/11/1985,sh002,1.895
Bulo Burti,46069,5/11/1985,sh002,2.187
Bulo Burti,46066,4/11/1985,sh002,2.449
Bulo Burti,46059,3/11/1985,sh002,2.549
Bulo Burti,46058,2/11/1985,sh002,2.239
Bulo Burti,46051,1/11/1985,sh002,2.066
Bulo Burti,46046,31/10/1985,sh002,1.948
Bulo Burti,46042,30/10/1985,sh002,2.031
Bulo Burti,46038,29/10/1985,sh002,2.139
Bulo Burti,46030,28/10/1985,sh002,2.21
Bulo Burti,46024,27/10/1985,sh002,2.285
Bulo Burti,46022,26/10/1985,sh002,2.384
Bulo Burti,46017,25/10/1985,sh002,2.576
Bulo Burti,46013,24/10/1985,sh002,2.735
Bulo Burti,46008,23/10/1985,sh002,2.672
Bulo Burti,46001,22/10/1985,sh002,2.723
Bulo Burti,45994,21/10/1985,sh002,2.854
Bulo Burti,45991,20/10/1985,sh002,2.904
Bulo Burti,45987,19/10/1985,sh002,3.021
Bulo Burti,45981,18/10/1985,sh002,3.048
Bulo Burti,45974,17/10/1985,sh002,2.951
Bulo Burti,45973,16/10/1985,sh002,2.861
Bulo Burti,45966,15/10/1985,sh002,2.746
Bulo Burti,45960,14/10/1985,sh002,2.701
Bulo Burti,45957,13/10/1985,sh002,2.74
Bulo Burti,45950,12/10/1985,sh002,2.925
Bulo Burti,45944,11/10/1985,sh002,3.072
Bulo Burti,45941,10/10/1985,sh002,3.113
Bulo Burti,45936,9/10/1985,sh002,3.116
Bulo Burti,45929,8/10/1985,sh002,3.374
Bulo Burti,45927,7/10/1985,sh002,3.472
Bulo Burti,45921,6/10/1985,sh002,3.519
Bulo Burti,45915,5/10/1985,sh002,3.559
Bulo Burti,45913,4/10/1985,sh002,3.616
Bulo Burti,45904,3/10/1985,sh002,3.671
Bulo Burti,45901,2/10/1985,sh002,3.641
Bulo Burti,45894,1/10/1985,sh002,3.489
Bulo Burti,45893,30/09/1985,sh002,3.392
Bulo Burti,45884,29/09/1985,sh002,3.422
Bulo Burti,45881,28/09/1985,sh002,3.408
Bulo Burti,45876,27/09/1985,sh002,3.363
Bulo Burti,45870,26/09/1985,sh002,3.362
Bulo Burti,45868,25/09/1985,sh002,3.394
Bulo Burti,45859,24/09/1985,sh002,3.499
Bulo Burti,45856,23/09/1985,sh002,3.579
Bulo Burti,45852,22/09/1985,sh002,3.614
Bulo Burti,45846,21/09/1985,sh002,3.546
Bulo Burti,45841,20/09/1985,sh002,3.448
Bulo Burti,45836,19/09/1985,sh002,3.469
Bulo Burti,45831,18/09/1985,sh002,3.464
Bulo Burti,45826,17/09/1985,sh002,3.445
Bulo Burti,45820,16/09/1985,sh002,3.427
Bulo Burti,45814,15/09/1985,sh002,3.461
Bulo Burti,45812,14/09/1985,sh002,3.527
Bulo Burti,45804,13/09/1985,sh002,3.629
Bulo Burti,45802,12/9/1985,sh002,3.72
Bulo Burti,45794,11/9/1985,sh002,3.72
Bulo Burti,45793,10/9/1985,sh002,3.72
Bulo Burti,45784,9/9/1985,sh002,3.631
Bulo Burti,45782,8/9/1985,sh002,3.57
Bulo Burti,45778,7/9/1985,sh002,3.607
Bulo Burti,45770,6/9/1985,sh002,3.605
Bulo Burti,45767,5/9/1985,sh002,3.66
Bulo Burti,45762,4/9/1985,sh002,3.721
Bulo Burti,45758,3/9/1985,sh002,3.801
Bulo Burti,45750,2/9/1985,sh002,3.913
Bulo Burti,45745,1/9/1985,sh002,3.996
Bulo Burti,45739,31/08/1985,sh002,4.027
Bulo Burti,45737,30/08/1985,sh002,4.087
Bulo Burti,45733,29/08/1985,sh002,4.08
Bulo Burti,45726,28/08/1985,sh002,4.057
Bulo Burti,45722,27/08/1985,sh002,3.959
Bulo Burti,45718,26/08/1985,sh002,3.98
Bulo Burti,45713,25/08/1985,sh002,3.981
Bulo Burti,45707,24/08/1985,sh002,3.982
Bulo Burti,45700,23/08/1985,sh002,4.013
Bulo Burti,45698,22/08/1985,sh002,4.017
Bulo Burti,45691,21/08/1985,sh002,4.025
Bulo Burti,45685,20/08/1985,sh002,3.989
Bulo Burti,45683,19/08/1985,sh002,3.931
Bulo Burti,45678,18/08/1985,sh002,3.911
Bulo Burti,45673,17/08/1985,sh002,3.922
Bulo Burti,45668,16/08/1985,sh002,3.959
Bulo Burti,45660,15/08/1985,sh002,3.923
Bulo Burti,45655,14/08/1985,sh002,3.882
Bulo Burti,45651,13/08/1985,sh002,3.867
Bulo Burti,45645,12/8/1985,sh002,3.854
Bulo Burti,45643,11/8/1985,sh002,3.834
Bulo Burti,45636,10/8/1985,sh002,3.811
Bulo Burti,45631,9/8/1985,sh002,3.772
Bulo Burti,45627,8/8/1985,sh002,3.664
Bulo Burti,45619,7/8/1985,sh002,3.473
Bulo Burti,45616,6/8/1985,sh002,3.429
Bulo Burti,45611,5/8/1985,sh002,3.526
Bulo Burti,45606,4/8/1985,sh002,3.518
Bulo Burti,45601,3/8/1985,sh002,3.342
Bulo Burti,45594,2/8/1985,sh002,2.978
Bulo Burti,45591,1/8/1985,sh002,2.924
Bulo Burti,45588,31/07/1985,sh002,2.856
Bulo Burti,45581,30/07/1985,sh002,2.846
Bulo Burti,45578,29/07/1985,sh002,2.835
Bulo Burti,45571,28/07/1985,sh002,2.75
Bulo Burti,45564,27/07/1985,sh002,2.726
Bulo Burti,45563,26/07/1985,sh002,2.749
Bulo Burti,45554,25/07/1985,sh002,2.758
Bulo Burti,45553,24/07/1985,sh002,2.493
Bulo Burti,45548,23/07/1985,sh002,2.228
Bulo Burti,45539,22/07/1985,sh002,2.001
Bulo Burti,45534,21/07/1985,sh002,1.906
Bulo Burti,45533,20/07/1985,sh002,1.9
Bulo Burti,45524,19/07/1985,sh002,1.9
Bulo Burti,45523,18/07/1985,sh002,1.906
Bulo Burti,45517,17/07/1985,sh002,1.908
Bulo Burti,45509,16/07/1985,sh002,1.933
Bulo Burti,45506,15/07/1985,sh002,1.968
Bulo Burti,45499,14/07/1985,sh002,2.058
Bulo Burti,45494,13/07/1985,sh002,2.096
Bulo Burti,45490,12/7/1985,sh002,2.11
Bulo Burti,45484,11/7/1985,sh002,2.122
Bulo Burti,45482,10/7/1985,sh002,2.081
Bulo Burti,45474,9/7/1985,sh002,2.091
Bulo Burti,45469,8/7/1985,sh002,2.119
Bulo Burti,45466,7/7/1985,sh002,2.146
Bulo Burti,45461,6/7/1985,sh002,2.167
Bulo Burti,45454,5/7/1985,sh002,2.246
Bulo Burti,45451,4/7/1985,sh002,2.273
Bulo Burti,45444,3/7/1985,sh002,2.289
Bulo Burti,45441,2/7/1985,sh002,2.219
Bulo Burti,45436,1/7/1985,sh002,2.323
Bulo Burti,45433,30/06/1985,sh002,2.347
Bulo Burti,45426,29/06/1985,sh002,2.364
Bulo Burti,45419,28/06/1985,sh002,2.396
Bulo Burti,45415,27/06/1985,sh002,2.412
Bulo Burti,45409,26/06/1985,sh002,2.413
Bulo Burti,45408,25/06/1985,sh002,2.413
Bulo Burti,45402,24/06/1985,sh002,2.455
Bulo Burti,45396,23/06/1985,sh002,2.493
Bulo Burti,45390,22/06/1985,sh002,2.546
Bulo Burti,45387,21/06/1985,sh002,2.716
Bulo Burti,45379,20/06/1985,sh002,2.746
Bulo Burti,45375,19/06/1985,sh002,2.761
Bulo Burti,45370,18/06/1985,sh002,2.799
Bulo Burti,45365,17/06/1985,sh002,2.927
Bulo Burti,45362,16/06/1985,sh002,3.057
Bulo Burti,45356,15/06/1985,sh002,3.148
Bulo Burti,45350,14/06/1985,sh002,3.421
Bulo Burti,45345,13/06/1985,sh002,3.509
Bulo Burti,45341,12/6/1985,sh002,3.751
Bulo Burti,45334,11/6/1985,sh002,4.832
Bulo Burti,45333,10/6/1985,sh002,4.987
Bulo Burti,45327,9/6/1985,sh002,
Bulo Burti,45321,8/6/1985,sh002,
Bulo Burti,45315,7/6/1985,sh002,
Bulo Burti,45309,6/6/1985,sh002,
Bulo Burti,45304,5/6/1985,sh002,
Bulo Burti,45299,4/6/1985,sh002,
Bulo Burti,45294,3/6/1985,sh002,
Bulo Burti,45292,2/6/1985,sh002,
Bulo Burti,45286,1/6/1985,sh002,
Bulo Burti,45281,31/05/1985,sh002,
Bulo Burti,45277,30/05/1985,sh002,
Bulo Burti,45273,29/05/1985,sh002,
Bulo Burti,45267,28/05/1985,sh002,
Bulo Burti,45259,27/05/1985,sh002,
Bulo Burti,45255,26/05/1985,sh002,
Bulo Burti,45252,25/05/1985,sh002,
Bulo Burti,45245,24/05/1985,sh002,
Bulo Burti,45243,23/05/1985,sh002,
Bulo Burti,45234,22/05/1985,sh002,
Bulo Burti,45231,21/05/1985,sh002,
Bulo Burti,45224,20/05/1985,sh002,
Bulo Burti,45223,19/05/1985,sh002,
Bulo Burti,45218,18/05/1985,sh002,
Bulo Burti,45212,17/05/1985,sh002,
Bulo Burti,45205,16/05/1985,sh002,
Bulo Burti,45203,15/05/1985,sh002,
Bulo Burti,45194,14/05/1985,sh002,
Bulo Burti,45192,13/05/1985,sh002,
Bulo Burti,45185,12/5/1985,sh002,
Bulo Burti,45179,11/5/1985,sh002,
Bulo Burti,45176,10/5/1985,sh002,
Bulo Burti,45169,9/5/1985,sh002,
Bulo Burti,45167,8/5/1985,sh002,
Bulo Burti,45161,7/5/1985,sh002,
Bulo Burti,45155,6/5/1985,sh002,
Bulo Burti,45152,5/5/1985,sh002,
Bulo Burti,45145,4/5/1985,sh002,
Bulo Burti,45139,3/5/1985,sh002,5
Bulo Burti,45135,2/5/1985,sh002,4.988
Bulo Burti,45133,1/5/1985,sh002,4.784
Bulo Burti,45128,30/04/1985,sh002,4.719
Bulo Burti,45122,29/04/1985,sh002,4.755
Bulo Burti,45115,28/04/1985,sh002,4.754
Bulo Burti,45111,27/04/1985,sh002,4.65
Bulo Burti,45107,26/04/1985,sh002,4.419
Bulo Burti,45102,25/04/1985,sh002,4.239
Bulo Burti,45096,24/04/1985,sh002,4.101
Bulo Burti,45091,23/04/1985,sh002,4.05
Bulo Burti,45087,22/04/1985,sh002,4.099
Bulo Burti,45080,21/04/1985,sh002,3.989
Bulo Burti,45076,20/04/1985,sh002,3.939
Bulo Burti,45070,19/04/1985,sh002,3.766
Bulo Burti,45067,18/04/1985,sh002,3.747
Bulo Burti,45059,17/04/1985,sh002,3.235
Bulo Burti,45057,16/04/1985,sh002,1.976
Bulo Burti,45050,15/04/1985,sh002,1.861
Bulo Burti,45046,14/04/1985,sh002,1.991
Bulo Burti,45040,13/04/1985,sh002,1.996
Bulo Burti,45038,12/4/1985,sh002,2.072
Bulo Burti,45029,11/4/1985,sh002,2.093
Bulo Burti,45027,10/4/1985,sh002,2.141
Bulo Burti,45023,9/4/1985,sh002,2.261
Bulo Burti,45015,8/4/1985,sh002,2.443
Bulo Burti,45012,7/4/1985,sh002,2.562
Bulo Burti,45008,6/4/1985,sh002,2.82
Bulo Burti,44999,5/4/1985,sh002,3.125
Bulo Burti,44998,4/4/1985,sh002,2.914
Bulo Burti,44991,3/4/1985,sh002,2.469
Bulo Burti,44986,2/4/1985,sh002,
Bulo Burti,44981,1/4/1985,sh002,
Bulo Burti,44974,31/03/1985,sh002,
Bulo Burti,44971,30/03/1985,sh002,
Bulo Burti,44964,29/03/1985,sh002,
Bulo Burti,44961,28/03/1985,sh002,
Bulo Burti,44957,27/03/1985,sh002,
Bulo Burti,44952,26/03/1985,sh002,
Bulo Burti,44948,25/03/1985,sh002,
Bulo Burti,44939,24/03/1985,sh002,
Bulo Burti,44938,23/03/1985,sh002,
Bulo Burti,44932,22/03/1985,sh002,
Bulo Burti,44924,21/03/1985,sh002,
Bulo Burti,44919,20/03/1985,sh002,
Bulo Burti,44918,19/03/1985,sh002,
