region,district,value,month,indicator
Lower Shabelle,Sablaale,0.944,2019-02-01,rainfall
Lower Shabelle,Wanla Weyn,0.88,2019-02-01,rainfall
Bay,Baydhaba,0.932,2019-02-01,rainfall
Bay,Buur Hakaba,1.299,2019-02-01,rainfall
Bay,Diinsoor,1.28,2019-02-01,rainfall
Bay,Qansax Dheere,1.219,2019-02-01,rainfall
Bakool,Xudur,0.528,2019-02-01,rainfall
Bakool,Ceel Barde,0.98,2019-02-01,rainfall
Bakool,Tayeeglow,0.535,2019-02-01,rainfall
Bakool,Waajid,0.836,2019-02-01,rainfall
Bakool,Rab Dhuure,0.854,2019-02-01,rainfall
Lower Shabelle,Marka,3.704,2019-03-01,rainfall
Lower Shabelle,Afgooye,6.58,2019-03-01,rainfall
Lower Shabelle,Baraawe,1.92,2019-03-01,rainfall
Lower Shabelle,Kurtunwaarey,5.318,2019-03-01,rainfall
Lower Shabelle,Qoryooley,6.802,2019-03-01,rainfall
Lower Shabelle,Sablaale,6.86,2019-03-01,rainfall
Lower Shabelle,Wanla Weyn,5.963,2019-03-01,rainfall
Bay,Baydhaba,6.653,2019-03-01,rainfall
Bay,Buur Hakaba,6.083,2019-03-01,rainfall
Bay,Diinsoor,9.361,2019-03-01,rainfall
Bay,Qansax Dheere,9.023,2019-03-01,rainfall
Bakool,Xudur,3.004,2019-03-01,rainfall
Bakool,Ceel Barde,4.553,2019-03-01,rainfall
Bakool,Tayeeglow,3.981,2019-03-01,rainfall
Bakool,Waajid,4.671,2019-03-01,rainfall
Bakool,Rab Dhuure,5.009,2019-03-01,rainfall
Lower Shabelle,Marka,18.216,2019-04-01,rainfall
Lower Shabelle,Afgooye,30.456,2019-04-01,rainfall
Lower Shabelle,Baraawe,16.887,2019-04-01,rainfall
Lower Shabelle,Kurtunwaarey,34.207,2019-04-01,rainfall
Lower Shabelle,Qoryooley,30.113,2019-04-01,rainfall
Lower Shabelle,Sablaale,50.11,2019-04-01,rainfall
Lower Shabelle,Wanla Weyn,29.786,2019-04-01,rainfall
Bay,Baydhaba,55.429,2019-04-01,rainfall
Bay,Buur Hakaba,45.512,2019-04-01,rainfall
Bay,Diinsoor,58.857,2019-04-01,rainfall
Bay,Qansax Dheere,64.283,2019-04-01,rainfall
Bakool,Xudur,35.75,2019-04-01,rainfall
Bakool,Ceel Barde,31.45,2019-04-01,rainfall
Bakool,Tayeeglow,29.068,2019-04-01,rainfall
Bakool,Waajid,61.59,2019-04-01,rainfall
Bakool,Rab Dhuure,58.815,2019-04-01,rainfall
Lower Shabelle,Marka,30.895,2019-05-01,rainfall
Lower Shabelle,Afgooye,54.952,2019-05-01,rainfall
Lower Shabelle,Baraawe,96.26,2019-05-01,rainfall
Lower Shabelle,Kurtunwaarey,122.633,2019-05-01,rainfall
Lower Shabelle,Qoryooley,79.928,2019-05-01,rainfall
Lower Shabelle,Sablaale,212.518,2019-05-01,rainfall
Lower Shabelle,Wanla Weyn,74.05,2019-05-01,rainfall
Bay,Baydhaba,129.11,2019-05-01,rainfall
Bay,Buur Hakaba,143.957,2019-05-01,rainfall
Bay,Diinsoor,165.856,2019-05-01,rainfall
Bay,Qansax Dheere,66.685,2019-05-01,rainfall
Bakool,Xudur,111.427,2019-05-01,rainfall
Bakool,Ceel Barde,104.402,2019-05-01,rainfall
Bakool,Tayeeglow,132.085,2019-05-01,rainfall
Bakool,Waajid,107.534,2019-05-01,rainfall
Bakool,Rab Dhuure,87.596,2019-05-01,rainfall
Lower Shabelle,Marka,15.084,2019-06-01,rainfall
Lower Shabelle,Afgooye,11.208,2019-06-01,rainfall
Lower Shabelle,Baraawe,25.159,2019-06-01,rainfall
Lower Shabelle,Kurtunwaarey,19.169,2019-06-01,rainfall
Lower Shabelle,Qoryooley,14.883,2019-06-01,rainfall
Lower Shabelle,Sablaale,24.97,2019-06-01,rainfall
Lower Shabelle,Wanla Weyn,10.569,2019-06-01,rainfall
Bay,Baydhaba,8.799,2019-06-01,rainfall
Bay,Buur Hakaba,18.173,2019-06-01,rainfall
Bay,Diinsoor,12.096,2019-06-01,rainfall
Bay,Qansax Dheere,5.034,2019-06-01,rainfall
Bakool,Xudur,1.319,2019-06-01,rainfall
Bakool,Ceel Barde,2.109,2019-06-01,rainfall
Bakool,Tayeeglow,5.59,2019-06-01,rainfall
Bakool,Waajid,4.936,2019-06-01,rainfall
Bakool,Rab Dhuure,1.77,2019-06-01,rainfall
Lower Shabelle,Marka,12.618,2019-07-01,rainfall
Lower Shabelle,Afgooye,7.863,2019-07-01,rainfall
Lower Shabelle,Baraawe,28.88,2019-07-01,rainfall
Lower Shabelle,Kurtunwaarey,21.409,2019-07-01,rainfall
Lower Shabelle,Qoryooley,11.867,2019-07-01,rainfall
Lower Shabelle,Sablaale,34.362,2019-07-01,rainfall
Lower Shabelle,Wanla Weyn,6.874,2019-07-01,rainfall
Bay,Baydhaba,19.79,2019-07-01,rainfall
Bay,Buur Hakaba,19.967,2019-07-01,rainfall
Bay,Diinsoor,29.036,2019-07-01,rainfall
Bay,Qansax Dheere,17.512,2019-07-01,rainfall
Bakool,Xudur,10.559,2019-07-01,rainfall
Bakool,Ceel Barde,11.449,2019-07-01,rainfall
Bakool,Tayeeglow,26.567,2019-07-01,rainfall
Bakool,Waajid,13.798,2019-07-01,rainfall
Bakool,Rab Dhuure,1.886,2019-07-01,rainfall
Lower Shabelle,Marka,20.947,2019-08-01,rainfall
Lower Shabelle,Afgooye,7.297,2019-08-01,rainfall
Lower Shabelle,Baraawe,27.485,2019-08-01,rainfall
Lower Shabelle,Kurtunwaarey,24.469,2019-08-01,rainfall
Lower Shabelle,Qoryooley,16.502,2019-08-01,rainfall
Lower Shabelle,Sablaale,17.04,2019-08-01,rainfall
Lower Shabelle,Wanla Weyn,4.189,2019-08-01,rainfall
Bay,Baydhaba,11.493,2019-08-01,rainfall
Bay,Buur Hakaba,12.562,2019-08-01,rainfall
Bay,Diinsoor,10.285,2019-08-01,rainfall
Bay,Qansax Dheere,11.632,2019-08-01,rainfall
Bakool,Xudur,7.567,2019-08-01,rainfall
Bakool,Ceel Barde,8.705,2019-08-01,rainfall
Bakool,Tayeeglow,12.181,2019-08-01,rainfall
Bakool,Waajid,5.985,2019-08-01,rainfall
Bakool,Rab Dhuure,2.002,2019-08-01,rainfall
Lower Shabelle,Marka,4.276,2019-09-01,rainfall
Lower Shabelle,Afgooye,3.419,2019-09-01,rainfall
Lower Shabelle,Baraawe,7.669,2019-09-01,rainfall
Lower Shabelle,Kurtunwaarey,10.671,2019-09-01,rainfall
Lower Shabelle,Qoryooley,5.851,2019-09-01,rainfall
Lower Shabelle,Sablaale,13.643,2019-09-01,rainfall
Lower Shabelle,Wanla Weyn,3.558,2019-09-01,rainfall
Bay,Baydhaba,7.223,2019-09-01,rainfall
Bay,Buur Hakaba,8.054,2019-09-01,rainfall
Bay,Diinsoor,9.88,2019-09-01,rainfall
Bay,Qansax Dheere,4.768,2019-09-01,rainfall
Bakool,Xudur,12.291,2019-09-01,rainfall
Bakool,Ceel Barde,4.875,2019-09-01,rainfall
Bakool,Tayeeglow,5.453,2019-09-01,rainfall
Bakool,Waajid,9.158,2019-09-01,rainfall
Bakool,Rab Dhuure,8.342,2019-09-01,rainfall
Lower Shabelle,Marka,22.173,2019-10-01,rainfall
Lower Shabelle,Afgooye,77.474,2019-10-01,rainfall
Lower Shabelle,Baraawe,42.269,2019-10-01,rainfall
Lower Shabelle,Kurtunwaarey,125.122,2019-10-01,rainfall
Lower Shabelle,Qoryooley,95.654,2019-10-01,rainfall
Lower Shabelle,Sablaale,167.95,2019-10-01,rainfall
Lower Shabelle,Wanla Weyn,161.674,2019-10-01,rainfall
Bay,Baydhaba,328.556,2019-10-01,rainfall
Bay,Buur Hakaba,219.997,2019-10-01,rainfall
Bay,Diinsoor,215.45,2019-10-01,rainfall
Bay,Qansax Dheere,326.994,2019-10-01,rainfall
Bakool,Xudur,301.678,2019-10-01,rainfall
Bakool,Ceel Barde,254.706,2019-10-01,rainfall
Bakool,Tayeeglow,180.423,2019-10-01,rainfall
Bakool,Waajid,337.648,2019-10-01,rainfall
Bakool,Rab Dhuure,330.465,2019-10-01,rainfall
Lower Shabelle,Marka,38.769,2019-11-01,rainfall
Lower Shabelle,Afgooye,77.565,2019-11-01,rainfall
Lower Shabelle,Baraawe,55.059,2019-11-01,rainfall
Lower Shabelle,Kurtunwaarey,83.48,2019-11-01,rainfall
Lower Shabelle,Qoryooley,74.998,2019-11-01,rainfall
Lower Shabelle,Sablaale,142.368,2019-11-01,rainfall
Lower Shabelle,Wanla Weyn,80.18,2019-11-01,rainfall
Bay,Baydhaba,142.822,2019-11-01,rainfall
Bay,Buur Hakaba,115.293,2019-11-01,rainfall
Bay,Diinsoor,208.264,2019-11-01,rainfall
Bay,Qansax Dheere,140.818,2019-11-01,rainfall
Bakool,Xudur,46.571,2019-11-01,rainfall
Bakool,Ceel Barde,67.477,2019-11-01,rainfall
Bakool,Tayeeglow,100.497,2019-11-01,rainfall
Bakool,Waajid,92.232,2019-11-01,rainfall
Bakool,Rab Dhuure,58.501,2019-11-01,rainfall
Lower Shabelle,Marka,6.393,2019-12-01,rainfall
Lower Shabelle,Afgooye,11.937,2019-12-01,rainfall
Lower Shabelle,Baraawe,10.896,2019-12-01,rainfall
Lower Shabelle,Kurtunwaarey,13.684,2019-12-01,rainfall
Lower Shabelle,Qoryooley,11.524,2019-12-01,rainfall
Lower Shabelle,Sablaale,30.225,2019-12-01,rainfall
Lower Shabelle,Wanla Weyn,9.513,2019-12-01,rainfall
Bay,Baydhaba,17.771,2019-12-01,rainfall
Bay,Buur Hakaba,12.914,2019-12-01,rainfall
Bay,Diinsoor,21.131,2019-12-01,rainfall
Bay,Qansax Dheere,25.628,2019-12-01,rainfall
Bakool,Xudur,7.484,2019-12-01,rainfall
Bakool,Ceel Barde,6.166,2019-12-01,rainfall
Bakool,Tayeeglow,9.36,2019-12-01,rainfall
Bakool,Waajid,12.132,2019-12-01,rainfall
Bakool,Rab Dhuure,6.808,2019-12-01,rainfall
Lower Shabelle,Marka,0.885,2020-01-01,rainfall
Lower Shabelle,Afgooye,1.193,2020-01-01,rainfall
Lower Shabelle,Baraawe,0.469,2020-01-01,rainfall
Lower Shabelle,Kurtunwaarey,0.977,2020-01-01,rainfall
Lower Shabelle,Qoryooley,0.88,2020-01-01,rainfall
Lower Shabelle,Sablaale,1.144,2020-01-01,rainfall
Lower Shabelle,Wanla Weyn,1.451,2020-01-01,rainfall
Bay,Baydhaba,1.111,2020-01-01,rainfall
Bay,Buur Hakaba,1.027,2020-01-01,rainfall
Bay,Diinsoor,1.171,2020-01-01,rainfall
Bay,Qansax Dheere,0.971,2020-01-01,rainfall
Bakool,Xudur,0.462,2020-01-01,rainfall
Bakool,Ceel Barde,0.753,2020-01-01,rainfall
Bakool,Tayeeglow,0.682,2020-01-01,rainfall
Bakool,Waajid,0.658,2020-01-01,rainfall
Bakool,Rab Dhuure,0.43,2020-01-01,rainfall
Lower Shabelle,Marka,0.438,2020-02-01,rainfall
Lower Shabelle,Afgooye,1.139,2020-02-01,rainfall
Lower Shabelle,Baraawe,0.422,2020-02-01,rainfall
Lower Shabelle,Kurtunwaarey,0.709,2020-02-01,rainfall
Lower Shabelle,Qoryooley,0.568,2020-02-01,rainfall
Lower Shabelle,Sablaale,0.95,2020-02-01,rainfall
Lower Shabelle,Wanla Weyn,1.206,2020-02-01,rainfall
Bay,Baydhaba,0.964,2020-02-01,rainfall
Bay,Buur Hakaba,1.105,2020-02-01,rainfall
Bay,Diinsoor,2.345,2020-02-01,rainfall
Bay,Qansax Dheere,1.86,2020-02-01,rainfall
Bakool,Xudur,0.547,2020-02-01,rainfall
Bakool,Ceel Barde,1.051,2020-02-01,rainfall
Bakool,Tayeeglow,0.652,2020-02-01,rainfall
Bakool,Waajid,0.854,2020-02-01,rainfall
Bakool,Rab Dhuure,0.766,2020-02-01,rainfall
Lower Shabelle,Marka,7.122,2020-03-01,rainfall
Lower Shabelle,Afgooye,9.604,2020-03-01,rainfall
Lower Shabelle,Baraawe,10.067,2020-03-01,rainfall
Lower Shabelle,Kurtunwaarey,19.98,2020-03-01,rainfall
Lower Shabelle,Qoryooley,13.731,2020-03-01,rainfall
Lower Shabelle,Sablaale,26.19,2020-03-01,rainfall
Lower Shabelle,Wanla Weyn,16.107,2020-03-01,rainfall
Bay,Baydhaba,61.522,2020-03-01,rainfall
Bay,Buur Hakaba,33.68,2020-03-01,rainfall
Bay,Diinsoor,62.911,2020-03-01,rainfall
Bay,Qansax Dheere,70.366,2020-03-01,rainfall
Bakool,Xudur,37.606,2020-03-01,rainfall
Bakool,Ceel Barde,42.533,2020-03-01,rainfall
Bakool,Tayeeglow,36.762,2020-03-01,rainfall
Bakool,Waajid,59.897,2020-03-01,rainfall
Bakool,Rab Dhuure,52.48,2020-03-01,rainfall
Lower Shabelle,Marka,30.645,2020-04-01,rainfall
Lower Shabelle,Afgooye,50.246,2020-04-01,rainfall
Lower Shabelle,Baraawe,58.786,2020-04-01,rainfall
Lower Shabelle,Kurtunwaarey,60.825,2020-04-01,rainfall
Lower Shabelle,Qoryooley,52.34,2020-04-01,rainfall
Lower Shabelle,Sablaale,102.846,2020-04-01,rainfall
Lower Shabelle,Wanla Weyn,75.141,2020-04-01,rainfall
Bay,Baydhaba,174.33,2020-04-01,rainfall
Bay,Buur Hakaba,120.062,2020-04-01,rainfall
Bay,Diinsoor,148.493,2020-04-01,rainfall
Bay,Qansax Dheere,180.675,2020-04-01,rainfall
Bakool,Xudur,152.254,2020-04-01,rainfall
Bakool,Ceel Barde,151.957,2020-04-01,rainfall
Bakool,Tayeeglow,99.971,2020-04-01,rainfall
Bakool,Waajid,234.614,2020-04-01,rainfall
Bakool,Rab Dhuure,261.596,2020-04-01,rainfall
Lower Shabelle,Marka,62.03,2020-05-01,rainfall
Lower Shabelle,Afgooye,85.243,2020-05-01,rainfall
Lower Shabelle,Baraawe,59.546,2020-05-01,rainfall
Lower Shabelle,Kurtunwaarey,69.489,2020-05-01,rainfall
Lower Shabelle,Qoryooley,69.614,2020-05-01,rainfall
Lower Shabelle,Sablaale,82.916,2020-05-01,rainfall
Lower Shabelle,Wanla Weyn,54.731,2020-05-01,rainfall
Bay,Baydhaba,64.212,2020-05-01,rainfall
Bay,Buur Hakaba,67.45,2020-05-01,rainfall
Bay,Diinsoor,44.468,2020-05-01,rainfall
Bay,Qansax Dheere,32.467,2020-05-01,rainfall
Bakool,Xudur,42.698,2020-05-01,rainfall
Bakool,Ceel Barde,43.238,2020-05-01,rainfall
Bakool,Tayeeglow,50.375,2020-05-01,rainfall
Bakool,Waajid,36.709,2020-05-01,rainfall
Bakool,Rab Dhuure,34.049,2020-05-01,rainfall
Lower Shabelle,Marka,16.9,2020-06-01,rainfall
Lower Shabelle,Afgooye,13.467,2020-06-01,rainfall
Lower Shabelle,Baraawe,70.359,2020-06-01,rainfall
Lower Shabelle,Kurtunwaarey,21.565,2020-06-01,rainfall
Lower Shabelle,Qoryooley,14.008,2020-06-01,rainfall
Lower Shabelle,Sablaale,59.239,2020-06-01,rainfall
Lower Shabelle,Wanla Weyn,7.409,2020-06-01,rainfall
Bay,Baydhaba,11.76,2020-06-01,rainfall
Bay,Buur Hakaba,18.597,2020-06-01,rainfall
Bay,Diinsoor,24.525,2020-06-01,rainfall
Bay,Qansax Dheere,10.722,2020-06-01,rainfall
Bakool,Xudur,1.203,2020-06-01,rainfall
Bakool,Ceel Barde,1.057,2020-06-01,rainfall
Bakool,Tayeeglow,3.774,2020-06-01,rainfall
Bakool,Waajid,5.478,2020-06-01,rainfall
Bakool,Rab Dhuure,1.116,2020-06-01,rainfall
Lower Shabelle,Marka,68.651,2020-07-01,rainfall
Lower Shabelle,Afgooye,56.902,2020-07-01,rainfall
Lower Shabelle,Baraawe,81.761,2020-07-01,rainfall
Lower Shabelle,Kurtunwaarey,71.99,2020-07-01,rainfall
Lower Shabelle,Qoryooley,64.266,2020-07-01,rainfall
Lower Shabelle,Sablaale,76.626,2020-07-01,rainfall
Lower Shabelle,Wanla Weyn,32.759,2020-07-01,rainfall
Bay,Baydhaba,30.171,2020-07-01,rainfall
Bay,Buur Hakaba,44.84,2020-07-01,rainfall
Bay,Diinsoor,39.372,2020-07-01,rainfall
Bay,Qansax Dheere,27.503,2020-07-01,rainfall
Bakool,Xudur,15.332,2020-07-01,rainfall
Bakool,Ceel Barde,25.903,2020-07-01,rainfall
Bakool,Tayeeglow,46.412,2020-07-01,rainfall
Bakool,Waajid,12.737,2020-07-01,rainfall
Bakool,Rab Dhuure,1.682,2020-07-01,rainfall
Lower Shabelle,Marka,32.583,2020-08-01,rainfall
Lower Shabelle,Afgooye,15.291,2020-08-01,rainfall
Lower Shabelle,Baraawe,26.81,2020-08-01,rainfall
Lower Shabelle,Kurtunwaarey,26.486,2020-08-01,rainfall
Lower Shabelle,Qoryooley,26.25,2020-08-01,rainfall
Lower Shabelle,Sablaale,15.27,2020-08-01,rainfall
Lower Shabelle,Wanla Weyn,9.052,2020-08-01,rainfall
Bay,Baydhaba,18.491,2020-08-01,rainfall
Bay,Buur Hakaba,19.546,2020-08-01,rainfall
Bay,Diinsoor,15.043,2020-08-01,rainfall
Bay,Qansax Dheere,15.71,2020-08-01,rainfall
Bakool,Xudur,8.635,2020-08-01,rainfall
Bakool,Ceel Barde,9.735,2020-08-01,rainfall
Bakool,Tayeeglow,16.862,2020-08-01,rainfall
Bakool,Waajid,8.731,2020-08-01,rainfall
Bakool,Rab Dhuure,2.407,2020-08-01,rainfall
Lower Shabelle,Marka,8.985,2020-09-01,rainfall
Lower Shabelle,Afgooye,7.165,2020-09-01,rainfall
Lower Shabelle,Baraawe,18.323,2020-09-01,rainfall
Lower Shabelle,Kurtunwaarey,18.323,2020-09-01,rainfall
Lower Shabelle,Qoryooley,10.416,2020-09-01,rainfall
Lower Shabelle,Sablaale,20.393,2020-09-01,rainfall
Lower Shabelle,Wanla Weyn,5.686,2020-09-01,rainfall
Bay,Baydhaba,9.402,2020-09-01,rainfall
Bay,Buur Hakaba,15.801,2020-09-01,rainfall
Bay,Diinsoor,16.388,2020-09-01,rainfall
Bay,Qansax Dheere,7.434,2020-09-01,rainfall
Bakool,Xudur,13.619,2020-09-01,rainfall
Bakool,Ceel Barde,8.255,2020-09-01,rainfall
Bakool,Tayeeglow,6.785,2020-09-01,rainfall
Bakool,Waajid,7.473,2020-09-01,rainfall
Bakool,Rab Dhuure,6.719,2020-09-01,rainfall
Lower Shabelle,Marka,8.578,2020-10-01,rainfall
Lower Shabelle,Afgooye,24.912,2020-10-01,rainfall
Lower Shabelle,Baraawe,20.098,2020-10-01,rainfall
Lower Shabelle,Kurtunwaarey,67.904,2020-10-01,rainfall
Lower Shabelle,Qoryooley,40.36,2020-10-01,rainfall
Lower Shabelle,Sablaale,78.35,2020-10-01,rainfall
Lower Shabelle,Wanla Weyn,67.366,2020-10-01,rainfall
Bay,Baydhaba,139.081,2020-10-01,rainfall
Bay,Buur Hakaba,100.679,2020-10-01,rainfall
Bay,Diinsoor,69.841,2020-10-01,rainfall
Bay,Qansax Dheere,90.863,2020-10-01,rainfall
Bakool,Xudur,123.225,2020-10-01,rainfall
Bakool,Ceel Barde,79.29,2020-10-01,rainfall
Bakool,Tayeeglow,97.146,2020-10-01,rainfall
Bakool,Waajid,112.896,2020-10-01,rainfall
Bakool,Rab Dhuure,64.361,2020-10-01,rainfall
Lower Shabelle,Marka,33.172,2020-11-01,rainfall
Lower Shabelle,Afgooye,47.099,2020-11-01,rainfall
Lower Shabelle,Baraawe,23.471,2020-11-01,rainfall
Lower Shabelle,Kurtunwaarey,33.184,2020-11-01,rainfall
Lower Shabelle,Qoryooley,35.712,2020-11-01,rainfall
Lower Shabelle,Sablaale,33.591,2020-11-01,rainfall
Lower Shabelle,Wanla Weyn,34.116,2020-11-01,rainfall
Bay,Baydhaba,44.74,2020-11-01,rainfall
Bay,Buur Hakaba,40.339,2020-11-01,rainfall
Bay,Diinsoor,54.056,2020-11-01,rainfall
Bay,Qansax Dheere,44.0,2020-11-01,rainfall
Bakool,Xudur,20.449,2020-11-01,rainfall
Bakool,Ceel Barde,15.437,2020-11-01,rainfall
Bakool,Tayeeglow,30.523,2020-11-01,rainfall
Bakool,Waajid,35.627,2020-11-01,rainfall
Bakool,Rab Dhuure,23.218,2020-11-01,rainfall
Lower Shabelle,Marka,3.044,2020-12-01,rainfall
Lower Shabelle,Afgooye,4.642,2020-12-01,rainfall
Lower Shabelle,Baraawe,1.703,2020-12-01,rainfall
Lower Shabelle,Kurtunwaarey,2.596,2020-12-01,rainfall
Lower Shabelle,Qoryooley,2.838,2020-12-01,rainfall
Lower Shabelle,Sablaale,2.971,2020-12-01,rainfall
Lower Shabelle,Wanla Weyn,2.418,2020-12-01,rainfall
Bay,Baydhaba,3.6,2020-12-01,rainfall
Bay,Buur Hakaba,3.422,2020-12-01,rainfall
Bay,Diinsoor,6.413,2020-12-01,rainfall
Bay,Qansax Dheere,10.855,2020-12-01,rainfall
Bakool,Xudur,0.741,2020-12-01,rainfall
Bakool,Ceel Barde,0.648,2020-12-01,rainfall
Bakool,Tayeeglow,1.066,2020-12-01,rainfall
Bakool,Waajid,1.896,2020-12-01,rainfall
Bakool,Rab Dhuure,1.172,2020-12-01,rainfall
Lower Shabelle,Marka,1.344,2021-01-01,rainfall
Lower Shabelle,Afgooye,1.546,2021-01-01,rainfall
Lower Shabelle,Baraawe,0.591,2021-01-01,rainfall
Lower Shabelle,Kurtunwaarey,2.287,2021-01-01,rainfall
Lower Shabelle,Qoryooley,1.395,2021-01-01,rainfall
Lower Shabelle,Sablaale,1.289,2021-01-01,rainfall
Lower Shabelle,Wanla Weyn,1.618,2021-01-01,rainfall
Bay,Baydhaba,1.465,2021-01-01,rainfall
Bay,Buur Hakaba,1.333,2021-01-01,rainfall
Bay,Diinsoor,2.569,2021-01-01,rainfall
Bay,Qansax Dheere,1.711,2021-01-01,rainfall
Bakool,Xudur,0.447,2021-01-01,rainfall
Bakool,Ceel Barde,0.686,2021-01-01,rainfall
Bakool,Tayeeglow,0.636,2021-01-01,rainfall
Bakool,Waajid,0.606,2021-01-01,rainfall
Bakool,Rab Dhuure,0.482,2021-01-01,rainfall
Lower Shabelle,Marka,0.252,2021-02-01,rainfall
Lower Shabelle,Afgooye,0.735,2021-02-01,rainfall
Lower Shabelle,Baraawe,0.382,2021-02-01,rainfall
Lower Shabelle,Kurtunwaarey,0.693,2021-02-01,rainfall
Lower Shabelle,Qoryooley,0.538,2021-02-01,rainfall
Lower Shabelle,Sablaale,0.837,2021-02-01,rainfall
Lower Shabelle,Wanla Weyn,0.994,2021-02-01,rainfall
Bay,Baydhaba,0.817,2021-02-01,rainfall
Bay,Buur Hakaba,1.015,2021-02-01,rainfall
Bay,Diinsoor,1.739,2021-02-01,rainfall
Bay,Qansax Dheere,1.045,2021-02-01,rainfall
Bakool,Xudur,0.49,2021-02-01,rainfall
Bakool,Ceel Barde,0.931,2021-02-01,rainfall
Bakool,Tayeeglow,0.529,2021-02-01,rainfall
Bakool,Waajid,0.709,2021-02-01,rainfall
Bakool,Rab Dhuure,0.702,2021-02-01,rainfall
Lower Shabelle,Marka,1.727,2021-03-01,rainfall
Lower Shabelle,Afgooye,1.753,2021-03-01,rainfall
Lower Shabelle,Baraawe,1.858,2021-03-01,rainfall
Lower Shabelle,Kurtunwaarey,3.637,2021-03-01,rainfall
Lower Shabelle,Qoryooley,2.214,2021-03-01,rainfall
Lower Shabelle,Sablaale,3.764,2021-03-01,rainfall
Lower Shabelle,Wanla Weyn,2.685,2021-03-01,rainfall
Bay,Baydhaba,10.365,2021-03-01,rainfall
Bay,Buur Hakaba,4.791,2021-03-01,rainfall
Bay,Diinsoor,11.459,2021-03-01,rainfall
Bay,Qansax Dheere,14.801,2021-03-01,rainfall
Bakool,Xudur,3.18,2021-03-01,rainfall
Bakool,Ceel Barde,4.998,2021-03-01,rainfall
Bakool,Tayeeglow,4.495,2021-03-01,rainfall
Bakool,Waajid,6.125,2021-03-01,rainfall
Bakool,Rab Dhuure,6.152,2021-03-01,rainfall
Lower Shabelle,Marka,23.245,2021-04-01,rainfall
Lower Shabelle,Afgooye,42.272,2021-04-01,rainfall
Lower Shabelle,Baraawe,56.877,2021-04-01,rainfall
Lower Shabelle,Kurtunwaarey,76.391,2021-04-01,rainfall
Lower Shabelle,Qoryooley,51.256,2021-04-01,rainfall
Lower Shabelle,Sablaale,101.198,2021-04-01,rainfall
Lower Shabelle,Wanla Weyn,47.032,2021-04-01,rainfall
Bay,Baydhaba,118.657,2021-04-01,rainfall
Bay,Buur Hakaba,86.609,2021-04-01,rainfall
Bay,Diinsoor,94.067,2021-04-01,rainfall
Bay,Qansax Dheere,126.752,2021-04-01,rainfall
Bakool,Xudur,95.438,2021-04-01,rainfall
Bakool,Ceel Barde,99.989,2021-04-01,rainfall
Bakool,Tayeeglow,76.24,2021-04-01,rainfall
Bakool,Waajid,124.107,2021-04-01,rainfall
Bakool,Rab Dhuure,145.721,2021-04-01,rainfall
Lower Shabelle,Marka,58.976,2021-05-01,rainfall
Lower Shabelle,Afgooye,66.367,2021-05-01,rainfall
Lower Shabelle,Baraawe,42.872,2021-05-01,rainfall
Lower Shabelle,Kurtunwaarey,35.091,2021-05-01,rainfall
Lower Shabelle,Qoryooley,51.748,2021-05-01,rainfall
Lower Shabelle,Sablaale,61.852,2021-05-01,rainfall
Lower Shabelle,Wanla Weyn,37.875,2021-05-01,rainfall
Bay,Baydhaba,55.236,2021-05-01,rainfall
Bay,Buur Hakaba,43.787,2021-05-01,rainfall
Bay,Diinsoor,68.439,2021-05-01,rainfall
Bay,Qansax Dheere,60.953,2021-05-01,rainfall
Bakool,Xudur,82.318,2021-05-01,rainfall
Bakool,Ceel Barde,78.12,2021-05-01,rainfall
Bakool,Tayeeglow,68.493,2021-05-01,rainfall
Bakool,Waajid,29.885,2021-05-01,rainfall
Bakool,Rab Dhuure,78.312,2021-05-01,rainfall
Lower Shabelle,Marka,21.248,2021-06-01,rainfall
Lower Shabelle,Afgooye,17.833,2021-06-01,rainfall
Lower Shabelle,Baraawe,36.965,2021-06-01,rainfall
Lower Shabelle,Kurtunwaarey,26.711,2021-06-01,rainfall
Lower Shabelle,Qoryooley,23.232,2021-06-01,rainfall
Lower Shabelle,Sablaale,36.491,2021-06-01,rainfall
Lower Shabelle,Wanla Weyn,11.476,2021-06-01,rainfall
Bay,Baydhaba,9.562,2021-06-01,rainfall
Bay,Buur Hakaba,17.538,2021-06-01,rainfall
Bay,Diinsoor,16.57,2021-06-01,rainfall
Bay,Qansax Dheere,6.184,2021-06-01,rainfall
Bakool,Xudur,1.141,2021-06-01,rainfall
Bakool,Ceel Barde,1.157,2021-06-01,rainfall
Bakool,Tayeeglow,4.147,2021-06-01,rainfall
Bakool,Waajid,5.233,2021-06-01,rainfall
Bakool,Rab Dhuure,1.004,2021-06-01,rainfall
Lower Shabelle,Marka,33.545,2021-07-01,rainfall
Lower Shabelle,Afgooye,28.037,2021-07-01,rainfall
Lower Shabelle,Baraawe,38.748,2021-07-01,rainfall
Lower Shabelle,Kurtunwaarey,34.433,2021-07-01,rainfall
Lower Shabelle,Qoryooley,30.856,2021-07-01,rainfall
Lower Shabelle,Sablaale,38.811,2021-07-01,rainfall
Lower Shabelle,Wanla Weyn,16.917,2021-07-01,rainfall
Bay,Baydhaba,24.993,2021-07-01,rainfall
Bay,Buur Hakaba,26.098,2021-07-01,rainfall
Bay,Diinsoor,22.742,2021-07-01,rainfall
Bay,Qansax Dheere,15.707,2021-07-01,rainfall
Bakool,Xudur,13.166,2021-07-01,rainfall
